hr,workingday,yr,dteday,atemp,season,weathersit,weekday,hum,mnth,windspeed,holiday,registered
19,0,0,15,0.19699999999999998,1,1,0,0.47,1,0.15786998942047725,0,47
20,0,0,15,0.19699999999999998,1,1,0,0.47,1,0.19301751498765723,0,50
21,0,0,15,0.19699999999999998,1,1,0,0.51,1,0.19301751498765723,0,22
22,0,0,15,0.2121,1,2,0,0.49,1,0.15786998942047725,0,19
23,0,0,15,0.2273,1,2,0,0.4,1,0.12284001410603033,0,18
0,0,0,16,0.19699999999999998,1,2,1,0.47,1,0.2631950158692841,1,16
1,0,0,16,0.19699999999999998,1,2,1,0.44,1,0.22804749030210414,1,15
2,0,0,16,0.1667,1,2,1,0.43,1,0.298224991183731,1,8
3,0,0,16,0.1818,1,2,1,0.43,1,0.22804749030210414,1,2
4,0,0,16,0.19699999999999998,1,2,1,0.43,1,0.15786998942047725,1,2
5,0,0,16,0.19699999999999998,1,2,1,0.43,1,0.19301751498765723,1,1
6,0,0,16,0.1818,1,2,1,0.43,1,0.22804749030210414,1,5
7,0,0,16,0.1818,1,2,1,0.5,1,0.15786998942047725,1,9
8,0,0,16,0.1515,1,2,1,0.47,1,0.2631950158692841,1,30
9,0,0,16,0.1515,1,2,1,0.47,1,0.2631950158692841,1,39
10,0,0,16,0.1515,1,2,1,0.5,1,0.298224991183731,1,50
11,0,0,16,0.1515,1,2,1,0.55,1,0.22804749030210414,1,55
12,0,0,16,0.19699999999999998,1,2,1,0.47,1,0.15786998942047725,1,70
13,0,0,16,0.19699999999999998,1,2,1,0.47,1,0.15786998942047725,1,80
14,0,0,16,0.2121,1,2,1,0.43,1,0.12284001410603033,1,74
15,0,0,16,0.2121,1,2,1,0.47,1,0.19301751498765723,1,72
16,0,0,16,0.2121,1,2,1,0.47,1,0.19301751498765723,1,76
17,0,0,16,0.19699999999999998,1,1,1,0.51,1,0.22804749030210414,1,67
18,0,0,16,0.1667,1,2,1,0.55,1,0.298224991183731,1,85
19,0,0,16,0.1818,1,3,1,0.59,1,0.22804749030210414,1,58
20,0,0,16,0.1515,1,3,1,0.8,1,0.22804749030210414,1,29
21,0,0,16,0.1515,1,3,1,0.8,1,0.22804749030210414,1,24
22,0,0,16,0.1212,1,3,1,0.93,1,0.298224991183731,1,13
23,0,0,16,0.1364,1,3,1,0.86,1,0.33337251675091106,1,3
12,1,0,17,0.1818,1,2,2,0.86,1,0.38603502997531447,0,3
13,1,0,17,0.19699999999999998,1,2,2,0.86,1,0.2631950158692841,0,22
14,1,0,17,0.2273,1,2,2,0.8,1,0.19301751498765723,0,26
15,1,0,17,0.2273,1,2,2,0.87,1,0.19301751498765723,0,32
16,1,0,17,0.2273,1,2,2,0.87,1,0.22804749030210414,0,61
17,1,0,17,0.2273,1,2,2,0.82,1,0.22804749030210414,0,124
18,1,0,17,0.2273,1,2,2,0.8,1,0.19301751498765723,0,132
19,1,0,17,0.2273,1,2,2,0.8,1,0.15786998942047725,0,98
20,1,0,17,0.2727,1,2,2,0.87,1,0.0,0,83
21,1,0,17,0.2424,1,2,2,0.93,1,0.12284001410603033,0,41
22,1,0,17,0.2576,1,2,2,0.93,1,0.10532502644880687,0,33
23,1,0,17,0.2727,1,2,2,0.93,1,0.0,0,19
0,1,0,18,0.2727,1,2,3,0.93,1,0.0,0,3
1,1,0,18,0.2273,1,3,3,0.93,1,0.15786998942047725,0,6
2,1,0,18,0.2273,1,3,3,0.93,1,0.15786998942047725,0,3
4,1,0,18,0.2273,1,3,3,0.93,1,0.15786998942047725,0,1
5,1,0,18,0.2576,1,2,3,0.93,1,0.10532502644880687,0,7
6,1,0,18,0.2576,1,2,3,0.93,1,0.10532502644880687,0,32
7,1,0,18,0.2576,1,2,3,0.92,1,0.12284001410603033,0,89
8,1,0,18,0.2576,1,2,3,0.93,1,0.12284001410603033,0,196
9,1,0,18,0.2576,1,2,3,0.93,1,0.12284001410603033,0,107
10,1,0,18,0.2727,1,2,3,0.93,1,0.15786998942047725,0,46
11,1,0,18,0.303,1,2,3,0.87,1,0.10532502644880687,0,47
12,1,0,18,0.3182,1,2,3,0.81,1,0.10532502644880687,0,65
13,1,0,18,0.4091,1,1,3,0.62,1,0.33337251675091106,0,67
14,1,0,18,0.4091,1,1,3,0.58,1,0.298224991183731,0,68
15,1,0,18,0.4091,1,1,3,0.54,1,0.33337251675091106,0,78
16,1,0,18,0.3939,1,1,3,0.58,1,0.45621253085694136,0,94
17,1,0,18,0.3333,1,1,3,0.57,1,0.38603502997531447,0,190
18,1,0,18,0.3182,1,1,3,0.61,1,0.33337251675091106,0,156
19,1,0,18,0.2879,1,1,3,0.57,1,0.49124250617138826,0,108
20,1,0,18,0.303,1,1,3,0.49,1,0.3508875044081345,0,74
21,1,0,18,0.2879,1,1,3,0.49,1,0.49124250617138826,0,55
22,1,0,18,0.303,1,1,3,0.52,1,0.19301751498765723,0,53
23,1,0,18,0.2727,1,1,3,0.52,1,0.5439050193957917,0,27
0,1,0,19,0.2273,1,1,4,0.56,1,0.45621253085694136,0,8
1,1,0,19,0.2727,1,1,4,0.56,1,0.0,0,3
2,1,0,19,0.2727,1,1,4,0.56,1,0.0,0,2
3,1,0,19,0.2576,1,1,4,0.56,1,0.19301751498765723,0,1
4,1,0,19,0.2576,1,1,4,0.56,1,0.19301751498765723,0,1
5,1,0,19,0.2273,1,1,4,0.6,1,0.2631950158692841,0,6
6,1,0,19,0.2121,1,1,4,0.6,1,0.2631950158692841,0,35
7,1,0,19,0.2121,1,1,4,0.55,1,0.2631950158692841,0,100
8,1,0,19,0.2121,1,1,4,0.55,1,0.33337251675091106,0,247
9,1,0,19,0.2273,1,2,4,0.52,1,0.2631950158692841,0,140
10,1,0,19,0.2273,1,1,4,0.48,1,0.3508875044081345,0,56
11,1,0,19,0.2727,1,2,4,0.45,1,0.19301751498765723,0,63
12,1,0,19,0.3333,1,2,4,0.42,1,0.0,0,77
13,1,0,19,0.2879,1,2,4,0.45,1,0.12284001410603033,0,86
14,1,0,19,0.303,1,2,4,0.45,1,0.15786998942047725,0,75
15,1,0,19,0.3182,1,2,4,0.45,1,0.22804749030210414,0,62
16,1,0,19,0.303,1,2,4,0.49,1,0.15786998942047725,0,83
17,1,0,19,0.3182,1,2,4,0.49,1,0.12284001410603033,0,207
18,1,0,19,0.2576,1,2,4,0.56,1,0.22804749030210414,0,184
19,1,0,19,0.2273,1,1,4,0.56,1,0.38603502997531447,0,146
20,1,0,19,0.2424,1,2,4,0.6,1,0.33337251675091106,0,124
21,1,0,19,0.2273,1,2,4,0.6,1,0.298224991183731,0,54
22,1,0,19,0.2121,1,2,4,0.65,1,0.33337251675091106,0,56
23,1,0,19,0.2121,1,2,4,0.65,1,0.38603502997531447,0,28
0,1,0,20,0.2273,1,2,5,0.7,1,0.298224991183731,0,20
1,1,0,20,0.2273,1,2,5,0.7,1,0.298224991183731,0,6
2,1,0,20,0.2424,1,3,5,0.75,1,0.19301751498765723,0,2
3,1,0,20,0.2121,1,3,5,0.8,1,0.3508875044081345,0,1
4,1,0,20,0.2576,1,2,5,0.87,1,0.10532502644880687,0,1
5,1,0,20,0.19699999999999998,1,1,5,0.6,1,0.49124250617138826,0,4
6,1,0,20,0.2121,1,1,5,0.55,1,0.298224991183731,0,27
7,1,0,20,0.1818,1,1,5,0.51,1,0.33337251675091106,0,66
8,1,0,20,0.1818,1,1,5,0.47,1,0.38603502997531447,0,210
9,1,0,20,0.1818,1,1,5,0.51,1,0.42106500528976143,0,159
10,1,0,20,0.1667,1,1,5,0.47,1,0.5439050193957917,0,57
11,1,0,20,0.1818,1,1,5,0.41,1,0.5439050193957917,0,53
12,1,0,20,0.1818,1,1,5,0.27,1,0.6842600211590455,0,67
13,1,0,20,0.1515,1,1,5,0.21,1,0.6842600211590455,0,65
14,1,0,20,0.1515,1,1,5,0.25,1,0.6140825202774186,0,56
15,1,0,20,0.1212,1,1,5,0.26,1,0.5263900317385682,0,61
16,1,0,20,0.1364,1,1,5,0.26,1,0.42106500528976143,0,97
17,1,0,20,0.1212,1,1,5,0.28,1,0.42106500528976143,0,151
18,1,0,20,0.1212,1,1,5,0.3,1,0.298224991183731,0,119
19,1,0,20,0.1061,1,1,5,0.3,1,0.38603502997531447,0,93
20,1,0,20,0.0758,1,1,5,0.33,1,0.49124250617138826,0,52
21,1,0,20,0.0758,1,1,5,0.38,1,0.33337251675091106,0,41
22,1,0,20,0.0303,1,1,5,0.41,1,0.45621253085694136,0,33
23,1,0,20,0.0455,1,1,5,0.38,1,0.38603502997531447,0,27
0,0,0,21,0.0303,1,1,6,0.45,1,0.298224991183731,0,13
1,0,0,21,0.0,1,2,6,0.41,1,0.45621253085694136,0,9
2,0,0,21,0.0303,1,2,6,0.41,1,0.298224991183731,0,11
3,0,0,21,0.0303,1,2,6,0.41,1,0.33337251675091106,0,6
4,0,0,21,0.0152,1,2,6,0.48,1,0.3508875044081345,0,3
6,0,0,21,0.0303,1,2,6,0.44,1,0.2631950158692841,0,2
7,0,0,21,0.0152,1,1,6,0.44,1,0.33337251675091106,0,8
8,0,0,21,0.0,1,1,6,0.44,1,0.38603502997531447,0,26
9,0,0,21,0.0303,1,1,6,0.41,1,0.298224991183731,0,37
10,0,0,21,0.0606,1,2,6,0.41,1,0.19301751498765723,0,50
11,0,0,21,0.0758,1,2,6,0.38,1,0.15786998942047725,0,59
12,0,0,21,0.1061,1,2,6,0.38,1,0.12284001410603033,0,60
13,0,0,21,0.1667,1,1,6,0.35,1,0.0,0,72
14,0,0,21,0.1364,1,1,6,0.33,1,0.12284001410603033,0,64
15,0,0,21,0.1515,1,1,6,0.28,1,0.0,0,93
16,0,0,21,0.1364,1,1,6,0.28,1,0.22804749030210414,0,72
17,0,0,21,0.19699999999999998,1,1,6,0.28,1,0.0,0,59
18,0,0,21,0.0909,1,1,6,0.35,1,0.22804749030210414,0,54
19,0,0,21,0.1061,1,1,6,0.35,1,0.15786998942047725,0,53
20,0,0,21,0.0758,1,1,6,0.45,1,0.19301751498765723,0,44
21,0,0,21,0.1061,1,1,6,0.41,1,0.10532502644880687,0,39
22,0,0,21,0.1515,1,1,6,0.49,1,0.0,0,23
23,0,0,21,0.0758,1,1,6,0.57,1,0.12284001410603033,0,31
0,0,0,22,0.0758,1,1,0,0.57,1,0.12284001410603033,0,20
1,0,0,22,0.0758,1,1,0,0.57,1,0.12284001410603033,0,12
2,0,0,22,0.0606,1,1,0,0.62,1,0.15786998942047725,0,15
3,0,0,22,0.0606,1,1,0,0.62,1,0.15786998942047725,0,4
5,0,0,22,0.0758,1,2,0,0.57,1,0.12284001410603033,0,3
6,0,0,22,0.0758,1,2,0,0.57,1,0.12284001410603033,0,1
7,0,0,22,0.1061,1,1,0,0.58,1,0.19301751498765723,0,1
8,0,0,22,0.0758,1,1,0,0.62,1,0.19301751498765723,0,17
9,0,0,22,0.0758,1,1,0,0.54,1,0.42106500528976143,0,25
10,0,0,22,0.1061,1,1,0,0.46,1,0.45621253085694136,0,51
11,0,0,22,0.1364,1,1,0,0.43,1,0.2631950158692841,0,77
12,0,0,22,0.1212,1,1,0,0.37,1,0.5439050193957917,0,92
13,0,0,22,0.1061,1,1,0,0.33,1,0.45621253085694136,0,75
14,0,0,22,0.1364,1,1,0,0.28,1,0.42106500528976143,0,93
15,0,0,22,0.1364,1,1,0,0.28,1,0.42106500528976143,0,64
16,0,0,22,0.1364,1,1,0,0.26,1,0.38603502997531447,0,56
17,0,0,22,0.1061,1,1,0,0.26,1,0.45621253085694136,0,50
18,0,0,22,0.1212,1,1,0,0.3,1,0.298224991183731,0,44
19,0,0,22,0.1212,1,1,0,0.3,1,0.33337251675091106,0,45
20,0,0,22,0.1061,1,1,0,0.36,1,0.298224991183731,0,31
21,0,0,22,0.1061,1,1,0,0.36,1,0.22804749030210414,0,20
22,0,0,22,0.0909,1,1,0,0.38,1,0.22804749030210414,0,23
23,0,0,22,0.0606,1,1,0,0.41,1,0.2631950158692841,0,17
0,1,0,23,0.0606,1,1,1,0.41,1,0.22804749030210414,0,7
1,1,0,23,0.0455,1,1,1,0.45,1,0.22804749030210414,0,1
3,1,0,23,0.0303,1,1,1,0.45,1,0.298224991183731,0,1
4,1,0,23,0.0606,1,1,1,0.48,1,0.15786998942047725,0,1
5,1,0,23,0.0606,1,1,1,0.48,1,0.15786998942047725,0,5
6,1,0,23,0.0758,1,1,1,0.48,1,0.10532502644880687,0,15
7,1,0,23,0.1212,1,1,1,0.48,1,0.0,0,79
8,1,0,23,0.1364,1,1,1,0.49,1,0.0,0,171
9,1,0,23,0.1515,1,1,1,0.41,1,0.0,0,98
10,1,0,23,0.1364,1,1,1,0.42,1,0.0,0,34
11,1,0,23,0.1212,1,1,1,0.46,1,0.15786998942047725,0,43
12,1,0,23,0.1364,1,2,1,0.42,1,0.22804749030210414,0,52
13,1,0,23,0.1364,1,2,1,0.43,1,0.2631950158692841,0,54
14,1,0,23,0.1364,1,2,1,0.46,1,0.2631950158692841,0,43
15,1,0,23,0.1667,1,1,1,0.4,1,0.19301751498765723,0,50
16,1,0,23,0.1515,1,1,1,0.47,1,0.298224991183731,0,66
17,1,0,23,0.1212,1,1,1,0.5,1,0.298224991183731,0,178
18,1,0,23,0.1364,1,1,1,0.59,1,0.22804749030210414,0,145
19,1,0,23,0.1515,1,1,1,0.54,1,0.19301751498765723,0,101
20,1,0,23,0.1364,1,1,1,0.59,1,0.22804749030210414,0,80
21,1,0,23,0.1515,1,1,1,0.63,1,0.19301751498765723,0,53
22,1,0,23,0.1364,1,2,1,0.63,1,0.2631950158692841,0,32
23,1,0,23,0.1515,1,2,1,0.64,1,0.298224991183731,0,21
0,1,0,24,0.1364,1,2,2,0.69,1,0.33337251675091106,0,6
1,1,0,24,0.1667,1,2,2,0.69,1,0.19301751498765723,0,5
2,1,0,24,0.1515,1,1,2,0.69,1,0.2631950158692841,0,2
4,1,0,24,0.1667,1,1,2,0.74,1,0.12284001410603033,0,1
5,1,0,24,0.1364,1,1,2,0.74,1,0.2631950158692841,0,9
6,1,0,24,0.1818,1,1,2,0.74,1,0.12284001410603033,0,35
7,1,0,24,0.1515,1,1,2,0.74,1,0.2631950158692841,0,103
8,1,0,24,0.1818,1,2,2,0.74,1,0.15786998942047725,0,233
9,1,0,24,0.2273,1,2,2,0.64,1,0.10532502644880687,0,134
10,1,0,24,0.2424,1,2,2,0.6,1,0.12284001410603033,0,49
11,1,0,24,0.2424,1,2,2,0.6,1,0.15786998942047725,0,55
12,1,0,24,0.2879,1,2,2,0.56,1,0.10532502644880687,0,85
13,1,0,24,0.2727,1,2,2,0.56,1,0.15786998942047725,0,72
14,1,0,24,0.3333,1,2,2,0.45,1,0.0,0,57
15,1,0,24,0.3485,1,2,2,0.42,1,0.0,0,63
16,1,0,24,0.3485,1,2,2,0.42,1,0.0,0,102
17,1,0,24,0.3333,1,1,2,0.45,1,0.0,0,208
18,1,0,24,0.3182,1,2,2,0.49,1,0.10532502644880687,0,218
19,1,0,24,0.2576,1,2,2,0.65,1,0.19301751498765723,0,133
20,1,0,24,0.2273,1,1,2,0.65,1,0.22804749030210414,0,103
21,1,0,24,0.2273,1,1,2,0.65,1,0.22804749030210414,0,40
22,1,0,24,0.2273,1,1,2,0.64,1,0.19301751498765723,0,49
23,1,0,24,0.2273,1,2,2,0.64,1,0.19301751498765723,0,37
0,1,0,25,0.2273,1,2,3,0.69,1,0.15786998942047725,0,14
1,1,0,25,0.2424,1,2,3,0.65,1,0.15786998942047725,0,5
2,1,0,25,0.2273,1,3,3,0.69,1,0.22804749030210414,0,7
5,1,0,25,0.1818,1,3,3,0.86,1,0.33337251675091106,0,1
6,1,0,25,0.1818,1,3,3,0.86,1,0.33337251675091106,0,8
7,1,0,25,0.2121,1,3,3,0.87,1,0.3508875044081345,0,29
8,1,0,25,0.2121,1,3,3,0.87,1,0.3508875044081345,0,69
9,1,0,25,0.2121,1,3,3,0.87,1,0.3508875044081345,0,55
10,1,0,25,0.2121,1,3,3,0.93,1,0.33337251675091106,0,26
11,1,0,25,0.19699999999999998,1,3,3,0.93,1,0.38603502997531447,0,35
12,1,0,25,0.19699999999999998,1,3,3,0.93,1,0.38603502997531447,0,41
13,1,0,25,0.19699999999999998,1,3,3,0.93,1,0.38603502997531447,0,43
14,1,0,25,0.19699999999999998,1,3,3,0.93,1,0.42106500528976143,0,36
15,1,0,25,0.1818,1,3,3,0.93,1,0.5439050193957917,0,42
16,1,0,25,0.19699999999999998,1,4,3,0.93,1,0.38603502997531447,0,35
17,1,0,25,0.1818,1,3,3,0.93,1,0.42106500528976143,0,26
16,1,0,26,0.2273,1,1,4,0.55,1,0.22804749030210414,0,23
17,1,0,26,0.2424,1,1,4,0.55,1,0.12284001410603033,0,82
18,1,0,26,0.2273,1,1,4,0.69,1,0.10532502644880687,0,101
19,1,0,26,0.2273,1,1,4,0.69,1,0.10532502644880687,0,76
20,1,0,26,0.2121,1,1,4,0.74,1,0.10532502644880687,0,55
21,1,0,26,0.2121,1,1,4,0.74,1,0.10532502644880687,0,36
22,1,0,26,0.2121,1,1,4,0.74,1,0.10532502644880687,0,27
23,1,0,26,0.19699999999999998,1,1,4,0.8,1,0.19301751498765723,0,16
0,1,0,27,0.2121,1,2,5,0.75,1,0.15786998942047725,0,9
1,1,0,27,0.2121,1,2,5,0.75,1,0.15786998942047725,0,2
2,1,0,27,0.2121,1,2,5,0.75,1,0.19301751498765723,0,2
3,1,0,27,0.2273,1,2,5,0.75,1,0.12284001410603033,0,0
5,1,0,27,0.2121,1,2,5,0.8,1,0.12284001410603033,0,4
6,1,0,27,0.19699999999999998,1,2,5,0.8,1,0.15786998942047725,0,16
7,1,0,27,0.19699999999999998,1,2,5,0.86,1,0.10532502644880687,0,58
8,1,0,27,0.19699999999999998,1,2,5,0.86,1,0.10532502644880687,0,155
9,1,0,27,0.2121,1,3,5,0.86,1,0.10532502644880687,0,95
10,1,0,27,0.2121,1,3,5,0.86,1,0.12284001410603033,0,49
11,1,0,27,0.2121,1,3,5,0.93,1,0.12284001410603033,0,30
12,1,0,27,0.2121,1,3,5,0.93,1,0.12284001410603033,0,28
13,1,0,27,0.2121,1,3,5,0.93,1,0.12284001410603033,0,31
14,1,0,27,0.2727,1,3,5,0.8,1,0.0,0,36
15,1,0,27,0.2576,1,2,5,0.86,1,0.0,0,40
16,1,0,27,0.2727,1,1,5,0.8,1,0.0,0,70
17,1,0,27,0.2424,1,1,5,0.75,1,0.15786998942047725,0,147
18,1,0,27,0.2273,1,1,5,0.75,1,0.22804749030210414,0,107
19,1,0,27,0.2424,1,2,5,0.75,1,0.15786998942047725,0,84
20,1,0,27,0.2273,1,2,5,0.7,1,0.22804749030210414,0,61
21,1,0,27,0.2273,1,2,5,0.75,1,0.15786998942047725,0,57
22,1,0,27,0.2121,1,1,5,0.65,1,0.42106500528976143,0,26
23,1,0,27,0.2273,1,1,5,0.6,1,0.2631950158692841,0,22
0,0,0,28,0.19699999999999998,1,1,6,0.64,1,0.42106500528976143,0,26
1,0,0,28,0.2273,1,1,6,0.64,1,0.22804749030210414,0,20
2,0,0,28,0.2273,1,1,6,0.64,1,0.19301751498765723,0,15
3,0,0,28,0.2121,1,1,6,0.64,1,0.15786998942047725,0,5
4,0,0,28,0.1818,1,1,6,0.69,1,0.12284001410603033,0,2
6,0,0,28,0.1818,1,1,6,0.64,1,0.15786998942047725,0,2
7,0,0,28,0.1818,1,1,6,0.59,1,0.12284001410603033,0,4
8,0,0,28,0.19699999999999998,1,1,6,0.55,1,0.19301751498765723,0,31
9,0,0,28,0.2121,1,1,6,0.59,1,0.10532502644880687,0,34
10,0,0,28,0.2121,1,2,6,0.64,1,0.12284001410603033,0,51
11,0,0,28,0.19699999999999998,1,2,6,0.64,1,0.15786998942047725,0,60
12,0,0,28,0.19699999999999998,1,2,6,0.59,1,0.22804749030210414,0,66
13,0,0,28,0.2273,1,2,6,0.55,1,0.19301751498765723,0,56
14,0,0,28,0.2273,1,2,6,0.6,1,0.15786998942047725,0,89
15,0,0,28,0.2121,1,1,6,0.69,1,0.298224991183731,0,98
16,0,0,28,0.2424,1,1,6,0.6,1,0.19301751498765723,0,88
17,0,0,28,0.2879,1,1,6,0.6,1,0.0,0,82
18,0,0,28,0.2273,1,1,6,0.69,1,0.15786998942047725,0,59
19,0,0,28,0.2121,1,2,6,0.69,1,0.298224991183731,0,52
20,0,0,28,0.2121,1,1,6,0.74,1,0.10532502644880687,0,42
21,0,0,28,0.2121,1,1,6,0.74,1,0.10532502644880687,0,35
22,0,0,28,0.19699999999999998,1,1,6,0.8,1,0.10532502644880687,0,28
23,0,0,28,0.19699999999999998,1,1,6,0.8,1,0.10532502644880687,0,30
0,0,0,29,0.1818,1,1,0,0.8,1,0.12284001410603033,0,33
1,0,0,29,0.2121,1,1,0,0.8,1,0.0,0,22
2,0,0,29,0.2273,1,1,0,0.8,1,0.0,0,10
3,0,0,29,0.2121,1,1,0,0.93,1,0.0,0,7
4,0,0,29,0.2121,1,1,0,0.93,1,0.0,0,1
5,0,0,29,0.2121,1,1,0,0.86,1,0.0,0,3
7,0,0,29,0.2121,1,1,0,0.86,1,0.0,0,3
8,0,0,29,0.2121,1,2,0,0.86,1,0.0,0,11
9,0,0,29,0.2273,1,2,0,0.8,1,0.0,0,34
10,0,0,29,0.2424,1,2,0,0.8,1,0.0,0,57
11,0,0,29,0.2727,1,1,0,0.75,1,0.0,0,50
12,0,0,29,0.3182,1,1,0,0.52,1,0.12284001410603033,0,87
13,0,0,29,0.2879,1,1,0,0.61,1,0.12284001410603033,0,71
14,0,0,29,0.303,1,1,0,0.61,1,0.10532502644880687,0,104
15,0,0,29,0.3333,1,1,0,0.56,1,0.0,0,95
16,0,0,29,0.3333,1,1,0,0.56,1,0.0,0,104
17,0,0,29,0.2879,1,1,0,0.56,1,0.22804749030210414,0,71
18,0,0,29,0.2576,1,1,0,0.65,1,0.19301751498765723,0,57
19,0,0,29,0.2576,1,1,0,0.65,1,0.22804749030210414,0,46
20,0,0,29,0.2727,1,2,0,0.65,1,0.12284001410603033,0,30
21,0,0,29,0.2424,1,2,0,0.7,1,0.19301751498765723,0,25
22,0,0,29,0.2273,1,2,0,0.7,1,0.22804749030210414,0,19
23,0,0,29,0.2121,1,2,0,0.65,1,0.33337251675091106,0,16
0,1,0,30,0.2273,1,2,1,0.65,1,0.2631950158692841,0,6
1,1,0,30,0.2121,1,1,1,0.64,1,0.298224991183731,0,5
2,1,0,30,0.2273,1,1,1,0.64,1,0.22804749030210414,0,1
3,1,0,30,0.2273,1,1,1,0.64,1,0.22804749030210414,0,2
4,1,0,30,0.19699999999999998,1,1,1,0.59,1,0.2631950158692841,0,2
5,1,0,30,0.1667,1,1,1,0.64,1,0.33337251675091106,0,8
6,1,0,30,0.1364,1,1,1,0.69,1,0.38603502997531447,0,37
7,1,0,30,0.1364,1,2,1,0.64,1,0.33337251675091106,0,71
8,1,0,30,0.1364,1,2,1,0.59,1,0.33337251675091106,0,182
9,1,0,30,0.1364,1,2,1,0.59,1,0.3508875044081345,0,112
10,1,0,30,0.1515,1,2,1,0.59,1,0.22804749030210414,0,68
11,1,0,30,0.1515,1,2,1,0.59,1,0.22804749030210414,0,46
12,1,0,30,0.2121,1,2,1,0.55,1,0.12284001410603033,0,62
13,1,0,30,0.2273,1,2,1,0.59,1,0.0,0,52
14,1,0,30,0.19699999999999998,1,2,1,0.55,1,0.15786998942047725,0,85
15,1,0,30,0.1818,1,2,1,0.59,1,0.15786998942047725,0,41
16,1,0,30,0.1818,1,2,1,0.56,1,0.22804749030210414,0,83
17,1,0,30,0.1515,1,2,1,0.59,1,0.22804749030210414,0,155
18,1,0,30,0.1515,1,2,1,0.55,1,0.2631950158692841,0,153
19,1,0,30,0.3182,1,1,1,0.61,1,0.12284001410603033,0,108
20,1,0,30,0.1667,1,3,1,0.59,1,0.19301751498765723,0,78
21,1,0,30,0.19699999999999998,1,3,1,0.59,1,0.10532502644880687,0,53
22,1,0,30,0.1818,1,2,1,0.59,1,0.12284001410603033,0,34
23,1,0,30,0.19699999999999998,1,2,1,0.64,1,0.10532502644880687,0,15
0,1,0,31,0.1818,1,2,2,0.64,2,0.12284001410603033,0,6
1,1,0,31,0.1818,1,2,2,0.69,2,0.12284001410603033,0,3
2,1,0,31,0.2273,1,2,2,0.69,2,0.0,0,2
3,1,0,31,0.2273,1,2,2,0.69,2,0.0,0,2
5,1,0,31,0.2121,1,3,2,0.93,2,0.0,0,3
6,1,0,31,0.2121,1,3,2,0.93,2,0.0,0,22
7,1,0,31,0.2273,1,3,2,0.93,2,0.0,0,52
8,1,0,31,0.2273,1,3,2,0.93,2,0.0,0,132
9,1,0,31,0.2273,1,2,2,0.93,2,0.0,0,114
10,1,0,31,0.2273,1,2,2,0.93,2,0.0,0,47
11,1,0,31,0.2424,1,2,2,0.86,2,0.0,0,49
12,1,0,31,0.2576,1,2,2,0.86,2,0.0,0,53
13,1,0,31,0.2576,1,2,2,0.86,2,0.0,0,49
14,1,0,31,0.2576,1,2,2,0.8,2,0.10532502644880687,0,49
15,1,0,31,0.2879,1,2,2,0.75,2,0.0,0,45
16,1,0,31,0.2424,1,2,2,0.75,2,0.15786998942047725,0,61
17,1,0,31,0.2879,1,2,2,0.75,2,0.0,0,172
18,1,0,31,0.2576,1,2,2,0.81,2,0.12284001410603033,0,165
19,1,0,31,0.2424,1,2,2,0.81,2,0.15786998942047725,0,105
20,1,0,31,0.2273,1,2,2,0.87,2,0.15786998942047725,0,69
21,1,0,31,0.2273,1,2,2,0.87,2,0.15786998942047725,0,64
22,1,0,31,0.2576,1,2,2,0.87,2,0.10532502644880687,0,34
23,1,0,31,0.19699999999999998,1,3,2,0.93,2,0.22804749030210414,0,15
0,1,0,32,0.2424,1,3,3,0.93,2,0.12284001410603033,0,2
1,1,0,32,0.2273,1,3,3,0.93,2,0.22804749030210414,0,3
2,1,0,32,0.2273,1,3,3,0.93,2,0.15786998942047725,0,0
3,1,0,32,0.2273,1,3,3,0.93,2,0.15786998942047725,0,1
4,1,0,32,0.2121,1,3,3,0.93,2,0.33337251675091106,0,1
5,1,0,32,0.2424,1,3,3,0.93,2,0.12284001410603033,0,3
6,1,0,32,0.2424,1,3,3,0.93,2,0.12284001410603033,0,17
7,1,0,32,0.2121,1,3,3,0.93,2,0.2631950158692841,0,48
8,1,0,32,0.2121,1,3,3,0.93,2,0.2631950158692841,0,154
9,1,0,32,0.2576,1,2,3,0.93,2,0.10532502644880687,0,119
10,1,0,32,0.2727,1,2,3,1.0,2,0.0,0,59
11,1,0,32,0.2273,1,2,3,0.93,2,0.22804749030210414,0,47
12,1,0,32,0.2273,1,2,3,0.93,2,0.2631950158692841,0,61
13,1,0,32,0.3333,1,1,3,0.93,2,0.19301751498765723,0,74
14,1,0,32,0.3939,1,1,3,0.82,2,0.45621253085694136,0,61
15,1,0,32,0.3939,1,1,3,0.76,2,0.38603502997531447,0,66
16,1,0,32,0.3333,1,1,3,0.71,2,0.3508875044081345,0,95
17,1,0,32,0.3182,1,1,3,0.53,2,0.6140825202774186,0,183
18,1,0,32,0.2879,1,1,3,0.42,2,0.6491124955918656,0,175
19,1,0,32,0.2424,1,1,3,0.45,2,0.5789349947102387,0,88
20,1,0,32,0.19699999999999998,1,1,3,0.48,2,0.6491124955918656,0,71
21,1,0,32,0.19699999999999998,1,1,3,0.47,2,0.38603502997531447,0,62
22,1,0,32,0.2121,1,1,3,0.44,2,0.298224991183731,0,35
23,1,0,32,0.1667,1,1,3,0.44,2,0.5263900317385682,0,29
0,1,0,33,0.1667,1,1,4,0.4,2,0.5263900317385682,0,11
1,1,0,33,0.1515,1,1,4,0.44,2,0.6140825202774186,0,5
