workingday,atemp,hr,yr,season,dteday,mnth,weekday,hum,weathersit,windspeed,holiday,casual
0,0.19699999999999998,19,0,1,15,1,0,0.47,1,0.15786998942047725,0,14
0,0.19699999999999998,20,0,1,15,1,0,0.47,1,0.19301751498765723,0,7
0,0.19699999999999998,21,0,1,15,1,0,0.51,1,0.19301751498765723,0,6
0,0.2121,22,0,1,15,1,0,0.49,2,0.15786998942047725,0,2
0,0.2273,23,0,1,15,1,0,0.4,2,0.12284001410603033,0,0
0,0.19699999999999998,0,0,1,16,1,1,0.47,2,0.2631950158692841,1,1
0,0.19699999999999998,1,0,1,16,1,1,0.44,2,0.22804749030210414,1,1
0,0.1667,2,0,1,16,1,1,0.43,2,0.298224991183731,1,0
0,0.1818,3,0,1,16,1,1,0.43,2,0.22804749030210414,1,0
0,0.19699999999999998,4,0,1,16,1,1,0.43,2,0.15786998942047725,1,1
0,0.19699999999999998,5,0,1,16,1,1,0.43,2,0.19301751498765723,1,0
0,0.1818,6,0,1,16,1,1,0.43,2,0.22804749030210414,1,0
0,0.1818,7,0,1,16,1,1,0.5,2,0.15786998942047725,1,4
0,0.1515,8,0,1,16,1,1,0.47,2,0.2631950158692841,1,3
0,0.1515,9,0,1,16,1,1,0.47,2,0.2631950158692841,1,8
0,0.1515,10,0,1,16,1,1,0.5,2,0.298224991183731,1,7
0,0.1515,11,0,1,16,1,1,0.55,2,0.22804749030210414,1,9
0,0.19699999999999998,12,0,1,16,1,1,0.47,2,0.15786998942047725,1,10
0,0.19699999999999998,13,0,1,16,1,1,0.47,2,0.15786998942047725,1,13
0,0.2121,14,0,1,16,1,1,0.43,2,0.12284001410603033,1,12
0,0.2121,15,0,1,16,1,1,0.47,2,0.19301751498765723,1,21
0,0.2121,16,0,1,16,1,1,0.47,2,0.19301751498765723,1,6
0,0.19699999999999998,17,0,1,16,1,1,0.51,1,0.22804749030210414,1,4
0,0.1667,18,0,1,16,1,1,0.55,2,0.298224991183731,1,7
0,0.1818,19,0,1,16,1,1,0.59,3,0.22804749030210414,1,2
0,0.1515,20,0,1,16,1,1,0.8,3,0.22804749030210414,1,4
0,0.1515,21,0,1,16,1,1,0.8,3,0.22804749030210414,1,3
0,0.1212,22,0,1,16,1,1,0.93,3,0.298224991183731,1,0
0,0.1364,23,0,1,16,1,1,0.86,3,0.33337251675091106,1,1
1,0.1818,12,0,1,17,1,2,0.86,2,0.38603502997531447,0,0
1,0.19699999999999998,13,0,1,17,1,2,0.86,2,0.2631950158692841,0,0
1,0.2273,14,0,1,17,1,2,0.8,2,0.19301751498765723,0,2
1,0.2273,15,0,1,17,1,2,0.87,2,0.19301751498765723,0,3
1,0.2273,16,0,1,17,1,2,0.87,2,0.22804749030210414,0,0
1,0.2273,17,0,1,17,1,2,0.82,2,0.22804749030210414,0,1
1,0.2273,18,0,1,17,1,2,0.8,2,0.19301751498765723,0,1
1,0.2273,19,0,1,17,1,2,0.8,2,0.15786998942047725,0,1
1,0.2727,20,0,1,17,1,2,0.87,2,0.0,0,0
1,0.2424,21,0,1,17,1,2,0.93,2,0.12284001410603033,0,0
1,0.2576,22,0,1,17,1,2,0.93,2,0.10532502644880687,0,0
1,0.2727,23,0,1,17,1,2,0.93,2,0.0,0,1
1,0.2727,0,0,1,18,1,3,0.93,2,0.0,0,0
1,0.2273,1,0,1,18,1,3,0.93,3,0.15786998942047725,0,1
1,0.2273,2,0,1,18,1,3,0.93,3,0.15786998942047725,0,0
1,0.2273,4,0,1,18,1,3,0.93,3,0.15786998942047725,0,1
1,0.2576,5,0,1,18,1,3,0.93,2,0.10532502644880687,0,0
1,0.2576,6,0,1,18,1,3,0.93,2,0.10532502644880687,0,0
1,0.2576,7,0,1,18,1,3,0.92,2,0.12284001410603033,0,1
1,0.2576,8,0,1,18,1,3,0.93,2,0.12284001410603033,0,1
1,0.2576,9,0,1,18,1,3,0.93,2,0.12284001410603033,0,2
1,0.2727,10,0,1,18,1,3,0.93,2,0.15786998942047725,0,1
1,0.303,11,0,1,18,1,3,0.87,2,0.10532502644880687,0,5
1,0.3182,12,0,1,18,1,3,0.81,2,0.10532502644880687,0,5
1,0.4091,13,0,1,18,1,3,0.62,1,0.33337251675091106,0,11
1,0.4091,14,0,1,18,1,3,0.58,1,0.298224991183731,0,7
1,0.4091,15,0,1,18,1,3,0.54,1,0.33337251675091106,0,4
1,0.3939,16,0,1,18,1,3,0.58,1,0.45621253085694136,0,10
1,0.3333,17,0,1,18,1,3,0.57,1,0.38603502997531447,0,7
1,0.3182,18,0,1,18,1,3,0.61,1,0.33337251675091106,0,5
1,0.2879,19,0,1,18,1,3,0.57,1,0.49124250617138826,0,4
1,0.303,20,0,1,18,1,3,0.49,1,0.3508875044081345,0,2
1,0.2879,21,0,1,18,1,3,0.49,1,0.49124250617138826,0,4
1,0.303,22,0,1,18,1,3,0.52,1,0.19301751498765723,0,6
1,0.2727,23,0,1,18,1,3,0.52,1,0.5439050193957917,0,1
1,0.2273,0,0,1,19,1,4,0.56,1,0.45621253085694136,0,5
1,0.2727,1,0,1,19,1,4,0.56,1,0.0,0,2
1,0.2727,2,0,1,19,1,4,0.56,1,0.0,0,0
1,0.2576,3,0,1,19,1,4,0.56,1,0.19301751498765723,0,0
1,0.2576,4,0,1,19,1,4,0.56,1,0.19301751498765723,0,0
1,0.2273,5,0,1,19,1,4,0.6,1,0.2631950158692841,0,0
1,0.2121,6,0,1,19,1,4,0.6,1,0.2631950158692841,0,0
1,0.2121,7,0,1,19,1,4,0.55,1,0.2631950158692841,0,1
1,0.2121,8,0,1,19,1,4,0.55,1,0.33337251675091106,0,2
1,0.2273,9,0,1,19,1,4,0.52,2,0.2631950158692841,0,3
1,0.2273,10,0,1,19,1,4,0.48,1,0.3508875044081345,0,1
1,0.2727,11,0,1,19,1,4,0.45,2,0.19301751498765723,0,5
1,0.3333,12,0,1,19,1,4,0.42,2,0.0,0,7
1,0.2879,13,0,1,19,1,4,0.45,2,0.12284001410603033,0,12
1,0.303,14,0,1,19,1,4,0.45,2,0.15786998942047725,0,6
1,0.3182,15,0,1,19,1,4,0.45,2,0.22804749030210414,0,8
1,0.303,16,0,1,19,1,4,0.49,2,0.15786998942047725,0,8
1,0.3182,17,0,1,19,1,4,0.49,2,0.12284001410603033,0,8
1,0.2576,18,0,1,19,1,4,0.56,2,0.22804749030210414,0,1
1,0.2273,19,0,1,19,1,4,0.56,1,0.38603502997531447,0,6
1,0.2424,20,0,1,19,1,4,0.6,2,0.33337251675091106,0,2
1,0.2273,21,0,1,19,1,4,0.6,2,0.298224991183731,0,3
1,0.2121,22,0,1,19,1,4,0.65,2,0.33337251675091106,0,0
1,0.2121,23,0,1,19,1,4,0.65,2,0.38603502997531447,0,3
1,0.2273,0,0,1,20,1,5,0.7,2,0.298224991183731,0,1
1,0.2273,1,0,1,20,1,5,0.7,2,0.298224991183731,0,0
1,0.2424,2,0,1,20,1,5,0.75,3,0.19301751498765723,0,0
1,0.2121,3,0,1,20,1,5,0.8,3,0.3508875044081345,0,0
1,0.2576,4,0,1,20,1,5,0.87,2,0.10532502644880687,0,0
1,0.19699999999999998,5,0,1,20,1,5,0.6,1,0.49124250617138826,0,1
1,0.2121,6,0,1,20,1,5,0.55,1,0.298224991183731,0,0
1,0.1818,7,0,1,20,1,5,0.51,1,0.33337251675091106,0,2
1,0.1818,8,0,1,20,1,5,0.47,1,0.38603502997531447,0,7
1,0.1818,9,0,1,20,1,5,0.51,1,0.42106500528976143,0,7
1,0.1667,10,0,1,20,1,5,0.47,1,0.5439050193957917,0,6
1,0.1818,11,0,1,20,1,5,0.41,1,0.5439050193957917,0,6
1,0.1818,12,0,1,20,1,5,0.27,1,0.6842600211590455,0,11
1,0.1515,13,0,1,20,1,5,0.21,1,0.6842600211590455,0,8
1,0.1515,14,0,1,20,1,5,0.25,1,0.6140825202774186,0,6
1,0.1212,15,0,1,20,1,5,0.26,1,0.5263900317385682,0,4
1,0.1364,16,0,1,20,1,5,0.26,1,0.42106500528976143,0,0
1,0.1212,17,0,1,20,1,5,0.28,1,0.42106500528976143,0,10
1,0.1212,18,0,1,20,1,5,0.3,1,0.298224991183731,0,1
1,0.1061,19,0,1,20,1,5,0.3,1,0.38603502997531447,0,3
1,0.0758,20,0,1,20,1,5,0.33,1,0.49124250617138826,0,1
1,0.0758,21,0,1,20,1,5,0.38,1,0.33337251675091106,0,0
1,0.0303,22,0,1,20,1,5,0.41,1,0.45621253085694136,0,1
1,0.0455,23,0,1,20,1,5,0.38,1,0.38603502997531447,0,0
0,0.0303,0,0,1,21,1,6,0.45,1,0.298224991183731,0,0
0,0.0,1,0,1,21,1,6,0.41,2,0.45621253085694136,0,3
0,0.0303,2,0,1,21,1,6,0.41,2,0.298224991183731,0,0
0,0.0303,3,0,1,21,1,6,0.41,2,0.33337251675091106,0,1
0,0.0152,4,0,1,21,1,6,0.48,2,0.3508875044081345,0,0
0,0.0303,6,0,1,21,1,6,0.44,2,0.2631950158692841,0,0
0,0.0152,7,0,1,21,1,6,0.44,1,0.33337251675091106,0,0
0,0.0,8,0,1,21,1,6,0.44,1,0.38603502997531447,0,1
0,0.0303,9,0,1,21,1,6,0.41,1,0.298224991183731,0,3
0,0.0606,10,0,1,21,1,6,0.41,2,0.19301751498765723,0,3
0,0.0758,11,0,1,21,1,6,0.38,2,0.15786998942047725,0,4
0,0.1061,12,0,1,21,1,6,0.38,2,0.12284001410603033,0,10
0,0.1667,13,0,1,21,1,6,0.35,1,0.0,0,12
0,0.1364,14,0,1,21,1,6,0.33,1,0.12284001410603033,0,11
0,0.1515,15,0,1,21,1,6,0.28,1,0.0,0,10
0,0.1364,16,0,1,21,1,6,0.28,1,0.22804749030210414,0,11
0,0.19699999999999998,17,0,1,21,1,6,0.28,1,0.0,0,8
0,0.0909,18,0,1,21,1,6,0.35,1,0.22804749030210414,0,0
0,0.1061,19,0,1,21,1,6,0.35,1,0.15786998942047725,0,6
0,0.0758,20,0,1,21,1,6,0.45,1,0.19301751498765723,0,1
0,0.1061,21,0,1,21,1,6,0.41,1,0.10532502644880687,0,0
0,0.1515,22,0,1,21,1,6,0.49,1,0.0,0,7
0,0.0758,23,0,1,21,1,6,0.57,1,0.12284001410603033,0,2
0,0.0758,0,0,1,22,1,0,0.57,1,0.12284001410603033,0,2
0,0.0758,1,0,1,22,1,0,0.57,1,0.12284001410603033,0,1
0,0.0606,2,0,1,22,1,0,0.62,1,0.15786998942047725,0,3
0,0.0606,3,0,1,22,1,0,0.62,1,0.15786998942047725,0,1
0,0.0758,5,0,1,22,1,0,0.57,2,0.12284001410603033,0,0
0,0.0758,6,0,1,22,1,0,0.57,2,0.12284001410603033,0,0
0,0.1061,7,0,1,22,1,0,0.58,1,0.19301751498765723,0,1
0,0.0758,8,0,1,22,1,0,0.62,1,0.19301751498765723,0,2
0,0.0758,9,0,1,22,1,0,0.54,1,0.42106500528976143,0,3
0,0.1061,10,0,1,22,1,0,0.46,1,0.45621253085694136,0,7
0,0.1364,11,0,1,22,1,0,0.43,1,0.2631950158692841,0,22
0,0.1212,12,0,1,22,1,0,0.37,1,0.5439050193957917,0,24
0,0.1061,13,0,1,22,1,0,0.33,1,0.45621253085694136,0,12
0,0.1364,14,0,1,22,1,0,0.28,1,0.42106500528976143,0,17
0,0.1364,15,0,1,22,1,0,0.28,1,0.42106500528976143,0,13
0,0.1364,16,0,1,22,1,0,0.26,1,0.38603502997531447,0,9
0,0.1061,17,0,1,22,1,0,0.26,1,0.45621253085694136,0,5
0,0.1212,18,0,1,22,1,0,0.3,1,0.298224991183731,0,5
0,0.1212,19,0,1,22,1,0,0.3,1,0.33337251675091106,0,5
0,0.1061,20,0,1,22,1,0,0.36,1,0.298224991183731,0,4
0,0.1061,21,0,1,22,1,0,0.36,1,0.22804749030210414,0,5
0,0.0909,22,0,1,22,1,0,0.38,1,0.22804749030210414,0,5
0,0.0606,23,0,1,22,1,0,0.41,1,0.2631950158692841,0,4
1,0.0606,0,0,1,23,1,1,0.41,1,0.22804749030210414,0,0
1,0.0455,1,0,1,23,1,1,0.45,1,0.22804749030210414,0,0
1,0.0303,3,0,1,23,1,1,0.45,1,0.298224991183731,0,0
1,0.0606,4,0,1,23,1,1,0.48,1,0.15786998942047725,0,0
1,0.0606,5,0,1,23,1,1,0.48,1,0.15786998942047725,0,0
1,0.0758,6,0,1,23,1,1,0.48,1,0.10532502644880687,0,0
1,0.1212,7,0,1,23,1,1,0.48,1,0.0,0,5
1,0.1364,8,0,1,23,1,1,0.49,1,0.0,0,6
1,0.1515,9,0,1,23,1,1,0.41,1,0.0,0,4
1,0.1364,10,0,1,23,1,1,0.42,1,0.0,0,6
1,0.1212,11,0,1,23,1,1,0.46,1,0.15786998942047725,0,3
1,0.1364,12,0,1,23,1,1,0.42,2,0.22804749030210414,0,11
1,0.1364,13,0,1,23,1,1,0.43,2,0.2631950158692841,0,6
1,0.1364,14,0,1,23,1,1,0.46,2,0.2631950158692841,0,2
1,0.1667,15,0,1,23,1,1,0.4,1,0.19301751498765723,0,7
1,0.1515,16,0,1,23,1,1,0.47,1,0.298224991183731,0,4
1,0.1212,17,0,1,23,1,1,0.5,1,0.298224991183731,0,6
1,0.1364,18,0,1,23,1,1,0.59,1,0.22804749030210414,0,8
1,0.1515,19,0,1,23,1,1,0.54,1,0.19301751498765723,0,5
1,0.1364,20,0,1,23,1,1,0.59,1,0.22804749030210414,0,1
1,0.1515,21,0,1,23,1,1,0.63,1,0.19301751498765723,0,6
1,0.1364,22,0,1,23,1,1,0.63,2,0.2631950158692841,0,3
1,0.1515,23,0,1,23,1,1,0.64,2,0.298224991183731,0,3
1,0.1364,0,0,1,24,1,2,0.69,2,0.33337251675091106,0,3
1,0.1667,1,0,1,24,1,2,0.69,2,0.19301751498765723,0,0
1,0.1515,2,0,1,24,1,2,0.69,1,0.2631950158692841,0,0
1,0.1667,4,0,1,24,1,2,0.74,1,0.12284001410603033,0,0
1,0.1364,5,0,1,24,1,2,0.74,1,0.2631950158692841,0,0
1,0.1818,6,0,1,24,1,2,0.74,1,0.12284001410603033,0,1
1,0.1515,7,0,1,24,1,2,0.74,1,0.2631950158692841,0,5
1,0.1818,8,0,1,24,1,2,0.74,2,0.15786998942047725,0,5
1,0.2273,9,0,1,24,1,2,0.64,2,0.10532502644880687,0,10
1,0.2424,10,0,1,24,1,2,0.6,2,0.12284001410603033,0,6
1,0.2424,11,0,1,24,1,2,0.6,2,0.15786998942047725,0,6
1,0.2879,12,0,1,24,1,2,0.56,2,0.10532502644880687,0,21
1,0.2727,13,0,1,24,1,2,0.56,2,0.15786998942047725,0,21
1,0.3333,14,0,1,24,1,2,0.45,2,0.0,0,11
1,0.3485,15,0,1,24,1,2,0.42,2,0.0,0,21
1,0.3485,16,0,1,24,1,2,0.42,2,0.0,0,14
1,0.3333,17,0,1,24,1,2,0.45,1,0.0,0,14
1,0.3182,18,0,1,24,1,2,0.49,2,0.10532502644880687,0,7
1,0.2576,19,0,1,24,1,2,0.65,2,0.19301751498765723,0,13
1,0.2273,20,0,1,24,1,2,0.65,1,0.22804749030210414,0,16
1,0.2273,21,0,1,24,1,2,0.65,1,0.22804749030210414,0,5
1,0.2273,22,0,1,24,1,2,0.64,1,0.19301751498765723,0,4
1,0.2273,23,0,1,24,1,2,0.64,2,0.19301751498765723,0,3
1,0.2273,0,0,1,25,1,3,0.69,2,0.15786998942047725,0,3
1,0.2424,1,0,1,25,1,3,0.65,2,0.15786998942047725,0,0
1,0.2273,2,0,1,25,1,3,0.69,3,0.22804749030210414,0,3
1,0.1818,5,0,1,25,1,3,0.86,3,0.33337251675091106,0,0
1,0.1818,6,0,1,25,1,3,0.86,3,0.33337251675091106,0,0
1,0.2121,7,0,1,25,1,3,0.87,3,0.3508875044081345,0,1
1,0.2121,8,0,1,25,1,3,0.87,3,0.3508875044081345,0,3
1,0.2121,9,0,1,25,1,3,0.87,3,0.3508875044081345,0,3
1,0.2121,10,0,1,25,1,3,0.93,3,0.33337251675091106,0,2
1,0.19699999999999998,11,0,1,25,1,3,0.93,3,0.38603502997531447,0,6
1,0.19699999999999998,12,0,1,25,1,3,0.93,3,0.38603502997531447,0,7
1,0.19699999999999998,13,0,1,25,1,3,0.93,3,0.38603502997531447,0,4
1,0.19699999999999998,14,0,1,25,1,3,0.93,3,0.42106500528976143,0,0
1,0.1818,15,0,1,25,1,3,0.93,3,0.5439050193957917,0,1
1,0.19699999999999998,16,0,1,25,1,3,0.93,4,0.38603502997531447,0,1
1,0.1818,17,0,1,25,1,3,0.93,3,0.42106500528976143,0,0
1,0.2273,16,0,1,26,1,4,0.55,1,0.22804749030210414,0,1
1,0.2424,17,0,1,26,1,4,0.55,1,0.12284001410603033,0,2
1,0.2273,18,0,1,26,1,4,0.69,1,0.10532502644880687,0,3
1,0.2273,19,0,1,26,1,4,0.69,1,0.10532502644880687,0,3
1,0.2121,20,0,1,26,1,4,0.74,1,0.10532502644880687,0,4
1,0.2121,21,0,1,26,1,4,0.74,1,0.10532502644880687,0,2
1,0.2121,22,0,1,26,1,4,0.74,1,0.10532502644880687,0,0
1,0.19699999999999998,23,0,1,26,1,4,0.8,1,0.19301751498765723,0,0
1,0.2121,0,0,1,27,1,5,0.75,2,0.15786998942047725,0,0
1,0.2121,1,0,1,27,1,5,0.75,2,0.15786998942047725,0,1
1,0.2121,2,0,1,27,1,5,0.75,2,0.19301751498765723,0,0
1,0.2273,3,0,1,27,1,5,0.75,2,0.12284001410603033,0,1
1,0.2121,5,0,1,27,1,5,0.8,2,0.12284001410603033,0,0
1,0.19699999999999998,6,0,1,27,1,5,0.8,2,0.15786998942047725,0,0
1,0.19699999999999998,7,0,1,27,1,5,0.86,2,0.10532502644880687,0,2
1,0.19699999999999998,8,0,1,27,1,5,0.86,2,0.10532502644880687,0,2
1,0.2121,9,0,1,27,1,5,0.86,3,0.10532502644880687,0,6
1,0.2121,10,0,1,27,1,5,0.86,3,0.12284001410603033,0,0
1,0.2121,11,0,1,27,1,5,0.93,3,0.12284001410603033,0,0
1,0.2121,12,0,1,27,1,5,0.93,3,0.12284001410603033,0,1
1,0.2121,13,0,1,27,1,5,0.93,3,0.12284001410603033,0,0
1,0.2727,14,0,1,27,1,5,0.8,3,0.0,0,2
1,0.2576,15,0,1,27,1,5,0.86,2,0.0,0,1
1,0.2727,16,0,1,27,1,5,0.8,1,0.0,0,10
1,0.2424,17,0,1,27,1,5,0.75,1,0.15786998942047725,0,2
1,0.2273,18,0,1,27,1,5,0.75,1,0.22804749030210414,0,2
1,0.2424,19,0,1,27,1,5,0.75,2,0.15786998942047725,0,5
1,0.2273,20,0,1,27,1,5,0.7,2,0.22804749030210414,0,1
1,0.2273,21,0,1,27,1,5,0.75,2,0.15786998942047725,0,1
1,0.2121,22,0,1,27,1,5,0.65,1,0.42106500528976143,0,0
1,0.2273,23,0,1,27,1,5,0.6,1,0.2631950158692841,0,1
0,0.19699999999999998,0,0,1,28,1,6,0.64,1,0.42106500528976143,0,2
0,0.2273,1,0,1,28,1,6,0.64,1,0.22804749030210414,0,0
0,0.2273,2,0,1,28,1,6,0.64,1,0.19301751498765723,0,0
0,0.2121,3,0,1,28,1,6,0.64,1,0.15786998942047725,0,3
0,0.1818,4,0,1,28,1,6,0.69,1,0.12284001410603033,0,1
0,0.1818,6,0,1,28,1,6,0.64,1,0.15786998942047725,0,0
0,0.1818,7,0,1,28,1,6,0.59,1,0.12284001410603033,0,1
0,0.19699999999999998,8,0,1,28,1,6,0.55,1,0.19301751498765723,0,3
0,0.2121,9,0,1,28,1,6,0.59,1,0.10532502644880687,0,0
0,0.2121,10,0,1,28,1,6,0.64,2,0.12284001410603033,0,4
0,0.19699999999999998,11,0,1,28,1,6,0.64,2,0.15786998942047725,0,4
0,0.19699999999999998,12,0,1,28,1,6,0.59,2,0.22804749030210414,0,12
0,0.2273,13,0,1,28,1,6,0.55,2,0.19301751498765723,0,9
0,0.2273,14,0,1,28,1,6,0.6,2,0.15786998942047725,0,10
0,0.2121,15,0,1,28,1,6,0.69,1,0.298224991183731,0,22
0,0.2424,16,0,1,28,1,6,0.6,1,0.19301751498765723,0,19
0,0.2879,17,0,1,28,1,6,0.6,1,0.0,0,9
0,0.2273,18,0,1,28,1,6,0.69,1,0.15786998942047725,0,9
0,0.2121,19,0,1,28,1,6,0.69,2,0.298224991183731,0,6
0,0.2121,20,0,1,28,1,6,0.74,1,0.10532502644880687,0,1
0,0.2121,21,0,1,28,1,6,0.74,1,0.10532502644880687,0,1
0,0.19699999999999998,22,0,1,28,1,6,0.8,1,0.10532502644880687,0,4
0,0.19699999999999998,23,0,1,28,1,6,0.8,1,0.10532502644880687,0,3
0,0.1818,0,0,1,29,1,0,0.8,1,0.12284001410603033,0,0
0,0.2121,1,0,1,29,1,0,0.8,1,0.0,0,7
0,0.2273,2,0,1,29,1,0,0.8,1,0.0,0,1
0,0.2121,3,0,1,29,1,0,0.93,1,0.0,0,1
0,0.2121,4,0,1,29,1,0,0.93,1,0.0,0,0
0,0.2121,5,0,1,29,1,0,0.86,1,0.0,0,0
0,0.2121,7,0,1,29,1,0,0.86,1,0.0,0,0
0,0.2121,8,0,1,29,1,0,0.86,2,0.0,0,1
0,0.2273,9,0,1,29,1,0,0.8,2,0.0,0,4
0,0.2424,10,0,1,29,1,0,0.8,2,0.0,0,7
0,0.2727,11,0,1,29,1,0,0.75,1,0.0,0,9
0,0.3182,12,0,1,29,1,0,0.52,1,0.12284001410603033,0,10
0,0.2879,13,0,1,29,1,0,0.61,1,0.12284001410603033,0,13
0,0.303,14,0,1,29,1,0,0.61,1,0.10532502644880687,0,18
0,0.3333,15,0,1,29,1,0,0.56,1,0.0,0,14
0,0.3333,16,0,1,29,1,0,0.56,1,0.0,0,19
0,0.2879,17,0,1,29,1,0,0.56,1,0.22804749030210414,0,6
0,0.2576,18,0,1,29,1,0,0.65,1,0.19301751498765723,0,8
0,0.2576,19,0,1,29,1,0,0.65,1,0.22804749030210414,0,9
0,0.2727,20,0,1,29,1,0,0.65,2,0.12284001410603033,0,3
0,0.2424,21,0,1,29,1,0,0.7,2,0.19301751498765723,0,3
0,0.2273,22,0,1,29,1,0,0.7,2,0.22804749030210414,0,2
0,0.2121,23,0,1,29,1,0,0.65,2,0.33337251675091106,0,5
1,0.2273,0,0,1,30,1,1,0.65,2,0.2631950158692841,0,1
1,0.2121,1,0,1,30,1,1,0.64,1,0.298224991183731,0,2
1,0.2273,2,0,1,30,1,1,0.64,1,0.22804749030210414,0,0
1,0.2273,3,0,1,30,1,1,0.64,1,0.22804749030210414,0,0
1,0.19699999999999998,4,0,1,30,1,1,0.59,1,0.2631950158692841,0,0
1,0.1667,5,0,1,30,1,1,0.64,1,0.33337251675091106,0,0
1,0.1364,6,0,1,30,1,1,0.69,1,0.38603502997531447,0,0
1,0.1364,7,0,1,30,1,1,0.64,2,0.33337251675091106,0,1
1,0.1364,8,0,1,30,1,1,0.59,2,0.33337251675091106,0,3
1,0.1364,9,0,1,30,1,1,0.59,2,0.3508875044081345,0,0
1,0.1515,10,0,1,30,1,1,0.59,2,0.22804749030210414,0,1
1,0.1515,11,0,1,30,1,1,0.59,2,0.22804749030210414,0,2
1,0.2121,12,0,1,30,1,1,0.55,2,0.12284001410603033,0,6
1,0.2273,13,0,1,30,1,1,0.59,2,0.0,0,2
1,0.19699999999999998,14,0,1,30,1,1,0.55,2,0.15786998942047725,0,1
1,0.1818,15,0,1,30,1,1,0.59,2,0.15786998942047725,0,3
1,0.1818,16,0,1,30,1,1,0.56,2,0.22804749030210414,0,3
1,0.1515,17,0,1,30,1,1,0.59,2,0.22804749030210414,0,6
1,0.1515,18,0,1,30,1,1,0.55,2,0.2631950158692841,0,3
1,0.3182,19,0,1,30,1,1,0.61,1,0.12284001410603033,0,3
1,0.1667,20,0,1,30,1,1,0.59,3,0.19301751498765723,0,0
1,0.19699999999999998,21,0,1,30,1,1,0.59,3,0.10532502644880687,0,3
1,0.1818,22,0,1,30,1,1,0.59,2,0.12284001410603033,0,0
1,0.19699999999999998,23,0,1,30,1,1,0.64,2,0.10532502644880687,0,2
1,0.1818,0,0,1,31,2,2,0.64,2,0.12284001410603033,0,2
1,0.1818,1,0,1,31,2,2,0.69,2,0.12284001410603033,0,0
1,0.2273,2,0,1,31,2,2,0.69,2,0.0,0,0
1,0.2273,3,0,1,31,2,2,0.69,2,0.0,0,0
1,0.2121,5,0,1,31,2,2,0.93,3,0.0,0,0
1,0.2121,6,0,1,31,2,2,0.93,3,0.0,0,0
1,0.2273,7,0,1,31,2,2,0.93,3,0.0,0,0
1,0.2273,8,0,1,31,2,2,0.93,3,0.0,0,3
1,0.2273,9,0,1,31,2,2,0.93,2,0.0,0,2
1,0.2273,10,0,1,31,2,2,0.93,2,0.0,0,0
1,0.2424,11,0,1,31,2,2,0.86,2,0.0,0,2
1,0.2576,12,0,1,31,2,2,0.86,2,0.0,0,2
1,0.2576,13,0,1,31,2,2,0.86,2,0.0,0,3
1,0.2576,14,0,1,31,2,2,0.8,2,0.10532502644880687,0,5
1,0.2879,15,0,1,31,2,2,0.75,2,0.0,0,7
1,0.2424,16,0,1,31,2,2,0.75,2,0.15786998942047725,0,3
1,0.2879,17,0,1,31,2,2,0.75,2,0.0,0,4
1,0.2576,18,0,1,31,2,2,0.81,2,0.12284001410603033,0,3
1,0.2424,19,0,1,31,2,2,0.81,2,0.15786998942047725,0,3
1,0.2273,20,0,1,31,2,2,0.87,2,0.15786998942047725,0,5
1,0.2273,21,0,1,31,2,2,0.87,2,0.15786998942047725,0,0
1,0.2576,22,0,1,31,2,2,0.87,2,0.10532502644880687,0,2
1,0.19699999999999998,23,0,1,31,2,2,0.93,3,0.22804749030210414,0,1
1,0.2424,0,0,1,32,2,3,0.93,3,0.12284001410603033,0,0
1,0.2273,1,0,1,32,2,3,0.93,3,0.22804749030210414,0,0
1,0.2273,2,0,1,32,2,3,0.93,3,0.15786998942047725,0,4
1,0.2273,3,0,1,32,2,3,0.93,3,0.15786998942047725,0,0
1,0.2121,4,0,1,32,2,3,0.93,3,0.33337251675091106,0,0
1,0.2424,5,0,1,32,2,3,0.93,3,0.12284001410603033,0,0
1,0.2424,6,0,1,32,2,3,0.93,3,0.12284001410603033,0,1
1,0.2121,7,0,1,32,2,3,0.93,3,0.2631950158692841,0,1
1,0.2121,8,0,1,32,2,3,0.93,3,0.2631950158692841,0,1
1,0.2576,9,0,1,32,2,3,0.93,2,0.10532502644880687,0,4
1,0.2727,10,0,1,32,2,3,1.0,2,0.0,0,2
1,0.2273,11,0,1,32,2,3,0.93,2,0.22804749030210414,0,5
1,0.2273,12,0,1,32,2,3,0.93,2,0.2631950158692841,0,3
1,0.3333,13,0,1,32,2,3,0.93,1,0.19301751498765723,0,1
1,0.3939,14,0,1,32,2,3,0.82,1,0.45621253085694136,0,2
1,0.3939,15,0,1,32,2,3,0.76,1,0.38603502997531447,0,10
1,0.3333,16,0,1,32,2,3,0.71,1,0.3508875044081345,0,8
1,0.3182,17,0,1,32,2,3,0.53,1,0.6140825202774186,0,7
1,0.2879,18,0,1,32,2,3,0.42,1,0.6491124955918656,0,7
1,0.2424,19,0,1,32,2,3,0.45,1,0.5789349947102387,0,3
1,0.19699999999999998,20,0,1,32,2,3,0.48,1,0.6491124955918656,0,4
1,0.19699999999999998,21,0,1,32,2,3,0.47,1,0.38603502997531447,0,1
1,0.2121,22,0,1,32,2,3,0.44,1,0.298224991183731,0,5
1,0.1667,23,0,1,32,2,3,0.44,1,0.5263900317385682,0,3
1,0.1667,0,0,1,33,2,4,0.4,1,0.5263900317385682,0,1
1,0.1515,1,0,1,33,2,4,0.44,1,0.6140825202774186,0,0
